,name,enc0,enc1,enc2,enc3,enc4,enc5,enc6,enc7,enc8,enc9,enc10,enc11,enc12,enc13,enc14,enc15,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,act64,act65,act66,act67,act68,act69,act70,act71,act72,act73,act74,act75
10,ANDERS.LEE,164.49172973632812,695.5877685546875,149.75143432617188,186.22943115234375,192.89370727539062,125.97479248046875,0.0,905.0736083984375,36.32436752319336,140.91250610351562,0.0,0.0,120.53514862060547,0.0,91.31964111328125,0.0,57.088623046875,48.62562561035156,52.96041488647461,53.469825744628906,54.150638580322266,0.26303547620773315,5.302058219909668,31.0025577545166,32.044734954833984,48.31073760986328,43.571624755859375,58.62007141113281,51.22819137573242,3.968330144882202,2.4296655654907227,-1.675796627998352,2.6429545879364014,2.2305874824523926,2.8193438053131104,0.8592123985290527,90.64604949951172,25.069942474365234,88.37550354003906,1123.6312255859375,-2.303784132003784,0.2900809049606323,3.682316303253174,-3.7665274143218994,-0.6331222653388977,1.8009538650512695,1.4328569173812866,-0.5651506781578064,-4.214402675628662,3.7408292293548584,1.4667881727218628,4.356011867523193,-3.728673219680786,0.8469985723495483,-6.202132701873779,24.693988800048828,16.868070602416992,12.830385208129883,49.20525360107422,199.63916015625,272.2489318847656,347.9275207519531,19.970094680786133,1.9690674543380737,14.890247344970703,3.44980788230896,36.04133987426758,43.43458938598633,39.77530288696289,94.98426055908203,106.41931915283203,19.088056564331055,21.03071403503418,3.5888233184814453,-2.3776073455810547,4.580802917480469,74.3579330444336,91.44564819335938,-8.857035636901855,13.86813735961914,28.16862678527832,16.042163848876953,18.348539352416992,8.112771034240723,54.15782928466797,36.332862854003906,31.866220474243164,30.051986694335938,93.09616088867188,94.68447875976562,54.13441848754883,-2.443005323410034,64.95,50.15,49.54,49.92,52.74,2.9,1.56,30.93,30.74,42.57,43.35,57.3,57.49,2.69,2.41,1.33,0.19,-0.78,-0.19,0.28,94.92,28.0,82.0,1118.03,0.84,1.06,0.86,2.31,0.18,0.48,-0.35,1.99,0.93,2.54,1.69,2.86,0.55,0.24,0.06,28.0,14.0,9.0,51.0,204.0,283.0,332.0,29.87,13.73,9.89,10.55,51.0,29.0,22.0,103.0,102.0,24.0,21.0,2.0,2.0,-3.0,75.0,80.0,-5.0,13.63,27.69,11.34,18.28,9.38,60.99,30.91,38.37,30.72,88.0,95.0,51.91,1.0
11,ANDREAS.ATHANASIOU,137.5133819580078,550.3729858398438,152.02565002441406,198.99546813964844,212.71763610839844,165.52734375,0.0,924.3853759765625,24.078962326049805,105.03276824951172,0.0,0.0,43.34220886230469,0.0,75.40406036376953,0.0,52.93545150756836,44.50074005126953,52.44334411621094,46.00571823120117,50.17570495605469,-0.4945077896118164,2.8783202171325684,26.680694580078125,27.76853370666504,44.00660705566406,39.98544692993164,55.556453704833984,48.2120246887207,4.1820902824401855,8.294319152832031,-2.0449378490448,1.5318793058395386,0.9565486311912537,0.3585209548473358,4.340475559234619,84.9742431640625,19.217313766479492,71.16741943359375,1050.641845703125,-0.775937020778656,0.2770715653896332,0.7311866879463196,-0.45047831535339355,1.8328222036361694,-4.326602458953857,3.242741584777832,-1.167609691619873,-2.3360722064971924,5.469537734985352,5.436916351318359,5.72383975982666,-2.52974271774292,0.5951658487319946,-3.2779364585876465,29.126911163330078,20.51546287536621,14.734082221984863,61.38816452026367,218.2189178466797,300.37164306640625,383.2934265136719,24.908859252929688,4.993823051452637,15.39329719543457,2.274749994277954,20.342979431152344,50.731468200683594,46.90735626220703,37.65727233886719,76.35993957519531,14.362876892089844,16.0924129486084,4.585937023162842,-0.7522345185279846,9.464537620544434,163.11195373535156,238.9008026123047,-61.3212890625,15.3612060546875,30.186630249023438,20.029027938842773,14.349421501159668,6.98521614074707,51.067848205566406,33.10250473022461,30.900075912475586,22.167186737060547,82.16049194335938,89.45526123046875,54.709503173828125,-2.2410824298858643,47.53,42.95,43.61,44.44,44.69,2.3,2.54,27.15,36.05,37.95,49.07,50.96,63.7,2.23,2.76,-0.24,-8.91,-11.12,-12.75,-0.53,92.97,24.0,76.0,1036.47,0.2,-2.85,-3.26,-3.82,0.05,0.09,-0.11,-0.26,2.59,0.07,3.33,0.01,3.83,0.11,0.05,30.0,17.0,7.0,54.0,216.0,304.0,387.0,22.47,13.89,9.87,7.39,26.0,47.0,26.0,33.0,64.0,15.0,32.0,0.0,0.0,17.0,171.0,228.0,-57.0,13.64,27.71,15.05,19.59,10.57,54.79,33.75,36.81,29.45,91.0,98.0,51.85,1.0
12,ANDREW.COGLIANO,97.43177032470703,562.6054077148438,48.29789352416992,103.26595306396484,124.22496795654297,32.16061019897461,0.0,676.0575561523438,73.72770690917969,88.07501220703125,0.0,0.0,127.46456146240234,0.0,86.50360870361328,0.0,46.656734466552734,48.8209342956543,49.163673400878906,44.62677764892578,50.10432052612305,0.14333370327949524,1.7536890506744385,24.585176467895508,29.691455841064453,39.073089599609375,39.665626525878906,48.69663619995117,51.49104309082031,2.537285327911377,7.8124823570251465,0.6989155411720276,-0.33872008323669434,-1.4666224718093872,-4.146280288696289,1.5910675525665283,91.14344787597656,21.085403442382812,69.39324188232422,870.4708862304688,0.16208301484584808,-1.9783216714859009,0.3373293876647949,-0.8624135255813599,0.09356420487165451,-3.2044124603271484,-0.831285297870636,-4.004133224487305,-4.3687663078308105,-0.9775079488754272,2.115704298019409,2.0037708282470703,-2.4498400688171387,-2.402031183242798,-0.06865844875574112,11.330177307128906,9.600432395935059,10.005074501037598,27.251832962036133,98.70880126953125,137.83070373535156,178.75164794921875,14.525853157043457,9.492496490478516,12.010696411132812,4.327212810516357,30.254789352416992,27.171911239624023,28.338077545166016,73.36299133300781,81.03579711914062,12.447659492492676,11.71265697479248,4.540769100189209,-3.686638355255127,3.4123144149780273,3.8335981369018555,20.888309478759766,-11.518789291381836,13.080492973327637,25.37470817565918,14.14401912689209,15.66966724395752,14.40451717376709,52.746559143066406,29.82274627685547,33.37339782714844,30.92364501953125,72.02344512939453,70.0921859741211,48.464637756347656,0.03874388709664345,50.26,48.65,49.46,48.72,48.57,1.44,1.43,29.12,30.73,41.77,42.68,54.46,57.32,2.27,2.4,0.01,-1.61,-0.91,-2.86,-0.13,95.35,31.0,78.0,859.1,0.27,2.05,4.78,4.6,0.23,-0.38,-0.65,0.94,-1.11,2.38,-2.4,1.37,-3.23,0.06,-0.17,6.0,8.0,3.0,17.0,106.0,143.0,172.0,11.15,5.66,4.2,7.8,32.0,32.0,22.0,68.0,59.0,11.0,16.0,0.0,0.0,5.0,11.0,18.0,-7.0,11.01,22.62,10.2,21.4,15.18,53.22,22.69,39.93,37.37,75.0,69.0,47.92,1.0
13,ANDREW.COPP,146.93548583984375,361.02313232421875,108.8837661743164,84.20001983642578,89.6773452758789,82.7290267944336,0.0,698.5047607421875,122.08114624023438,95.81572723388672,0.0,0.0,157.41383361816406,0.0,106.27789306640625,0.0,47.47943878173828,50.5057258605957,49.82692337036133,49.12053298950195,52.93223571777344,0.007699068635702133,0.6738408803939819,27.160810470581055,31.34105682373047,41.47496032714844,43.72343063354492,52.773990631103516,53.584625244140625,3.2910850048065186,5.300361633300781,0.190034419298172,-1.7122817039489746,1.2650060653686523,-3.0294511318206787,2.6120171546936035,93.5449447631836,25.615697860717773,61.08725357055664,734.5584716796875,-0.6911823153495789,-2.6984198093414307,-0.04238574951887131,-1.531191349029541,-2.3314852714538574,-2.3525755405426025,0.7576043009757996,-2.6362359523773193,-3.483649492263794,-0.657164990901947,2.1673619747161865,0.34603098034858704,-2.7793710231781006,-4.397772312164307,-0.1801569163799286,8.680072784423828,7.905147552490234,11.12886905670166,22.62525749206543,80.68065643310547,112.59290313720703,145.41143798828125,12.420516014099121,10.06798267364502,10.232527732849121,4.305983543395996,32.29499435424805,18.90744400024414,24.564485549926758,73.65290069580078,71.2749252319336,10.912467956542969,9.677576065063477,4.483791351318359,-3.228703498840332,1.1811732053756714,202.09262084960938,165.86363220214844,37.894325256347656,13.301189422607422,23.614177703857422,13.640151023864746,18.433313369750977,15.56350040435791,55.57139587402344,32.204647064208984,34.8362922668457,33.92375946044922,62.590885162353516,59.046085357666016,50.913230895996094,-0.6561207175254822,66.29,50.42,51.03,51.76,52.43,2.91,1.48,29.54,29.05,41.71,40.03,57.8,53.86,2.38,2.16,1.43,0.49,1.68,3.94,0.22,94.91,24.0,69.0,728.62,1.17,1.79,3.38,5.8,0.41,0.43,-0.75,-0.22,-2.0,0.48,-2.91,2.12,-3.68,0.15,-0.26,11.0,7.0,7.0,25.0,82.0,110.0,139.0,10.32,13.41,10.0,9.38,34.0,27.0,22.0,71.0,72.0,3.0,7.0,0.0,0.0,4.0,198.0,160.0,38.0,10.56,21.96,11.89,18.32,10.82,58.97,31.11,37.15,31.73,53.0,53.0,50.0,1.0
14,ANDREW.SHAW,148.5491180419922,435.2902526855469,132.01235961914062,143.11183166503906,164.67190551757812,108.31536102294922,0.0,797.384521484375,129.84796142578125,139.73313903808594,0.0,0.0,125.26997375488281,0.0,78.13762664794922,0.0,56.67961120605469,50.80279541015625,52.05344772338867,61.84928512573242,60.058815002441406,-0.8268625140190125,2.438217878341675,34.682373046875,35.99463653564453,52.8065071105957,51.72761535644531,64.48428344726562,54.07955551147461,5.980721473693848,-1.887926697731018,-3.2809865474700928,-0.5349766612052917,7.377713680267334,1.8969541788101196,2.4722659587860107,95.95121002197266,31.837108612060547,71.95698547363281,815.42041015625,-4.599564552307129,-1.4726217985153198,3.484541654586792,-5.244539260864258,-5.243730545043945,3.5093562602996826,4.845450401306152,1.6972355842590332,-4.4014892578125,3.8544235229492188,1.6785622835159302,1.3436715602874756,-4.273166179656982,-5.428974628448486,-6.598604679107666,15.510261535644531,10.723447799682617,15.250555992126465,29.376049041748047,134.15948486328125,177.41055297851562,233.0028839111328,12.444208145141602,3.587376594543457,12.317721366882324,4.217255592346191,37.057865142822266,21.707345962524414,26.098495483398438,103.16734313964844,93.96958923339844,16.49178695678711,16.960241317749023,3.1790060997009277,-3.8543877601623535,0.8861514925956726,190.65602111816406,214.18463134765625,-21.242727279663086,12.959991455078125,24.42328453063965,13.326558113098145,22.775894165039062,10.383785247802734,61.52647399902344,41.29798889160156,36.26788330078125,34.10256576538086,72.90821075439453,67.55653381347656,56.53403854370117,-5.931941032409668,61.11,51.94,52.53,52.4,53.6,4.1,2.61,35.86,33.19,49.04,44.31,65.57,59.57,3.0,2.6,1.49,2.68,4.73,6.0,0.4,92.14,27.0,63.0,804.93,1.04,-0.72,-0.69,-2.87,0.1,1.19,0.15,1.5,2.23,2.06,2.75,0.38,3.25,0.35,0.25,19.0,18.0,10.0,47.0,135.0,175.0,223.0,19.2,14.07,10.86,10.97,36.0,24.0,16.0,128.0,116.0,18.0,16.0,1.0,1.0,-2.0,181.0,203.0,-22.0,12.78,26.04,12.27,14.33,10.6,62.81,34.36,31.68,33.96,73.0,68.0,48.23,0.0
15,ANTHONY.CIRELLI,257.51806640625,270.1168518066406,181.24273681640625,135.07400512695312,110.41999816894531,164.83761596679688,0.0,999.4619750976562,94.02330780029297,149.9491729736328,0.0,0.0,217.9764404296875,0.0,125.95675659179688,0.0,51.19765090942383,52.51414108276367,50.373409271240234,53.6500358581543,56.06336212158203,-0.42584171891212463,0.9522847533226013,30.772216796875,33.263275146484375,46.48610305786133,45.80198287963867,58.12946701049805,56.61543273925781,4.530318737030029,2.6550614833831787,-1.2764256000518799,-1.1888747215270996,3.4060914516448975,-1.3226947784423828,1.8779933452606201,96.57889556884766,28.669849395751953,77.1191635131836,937.836181640625,-2.700590133666992,-2.392852306365967,1.0382426977157593,-1.4526779651641846,-3.3786962032318115,-0.100657157599926,1.6891087293624878,-0.009193110279738903,-3.582249402999878,1.5376766920089722,2.153219223022461,1.0371209383010864,-1.773431420326233,-4.373263835906982,-1.4901665449142456,13.45684814453125,12.329301834106445,14.909636497497559,33.87168884277344,119.49676513671875,164.88462829589844,212.3854522705078,14.880709648132324,9.957442283630371,9.583945274353027,5.336244106292725,46.42143630981445,25.271671295166016,33.98564147949219,92.6892318725586,89.24784851074219,14.357540130615234,13.339425086975098,3.305873155593872,-3.557960033416748,0.7771912217140198,505.3533630371094,456.77020263671875,47.325462341308594,13.896543502807617,26.0347843170166,13.76854133605957,20.2946834564209,15.47419261932373,57.13589859008789,35.43819808959961,35.31249237060547,34.983909606933594,77.46441650390625,76.24805450439453,52.82709884643555,-2.643254041671753,58.01,54.48,53.95,55.38,56.24,2.89,2.09,32.6,27.24,44.3,37.81,60.75,48.95,2.55,1.99,0.8,5.36,6.49,11.8,0.57,92.33,21.0,82.0,921.5,0.02,2.24,1.85,4.34,0.22,-0.17,-0.19,0.19,-2.05,-0.4,-2.25,0.69,-3.64,0.02,-0.2,19.0,14.0,6.0,39.0,123.0,163.0,203.0,16.3,15.45,11.66,10.0,49.0,15.0,46.0,94.0,114.0,7.0,24.0,2.0,1.0,16.0,502.0,449.0,53.0,11.24,23.55,10.65,22.92,15.01,51.41,23.94,41.28,34.79,57.0,100.0,63.69,1.0
16,ANTTI.SUOMELA,35.11832046508789,164.24398803710938,65.58458709716797,32.6467170715332,83.6359634399414,59.6231689453125,0.0,419.76397705078125,220.24586486816406,38.65106964111328,0.0,0.0,22.85275650024414,0.0,54.2383918762207,0.0,47.25201416015625,50.43462371826172,51.53263473510742,52.38759231567383,55.87813949584961,-0.7762224674224854,1.260340690612793,27.10707664489746,32.420631408691406,45.086509704589844,43.41538619995117,54.2453498840332,51.696739196777344,3.966733932495117,5.541621685028076,-2.002629280090332,0.44585326313972473,1.2059589624404907,-4.397983551025391,1.831241488456726,97.33187103271484,24.0748233795166,25.742300033569336,302.6954345703125,-2.013608694076538,-1.2296727895736694,2.2064480781555176,-1.6755273342132568,-0.5182197690010071,-1.4247716665267944,1.858246922492981,-2.6463229656219482,-6.349903583526611,0.4849777817726135,1.9349550008773804,1.6230487823486328,-3.4486656188964844,-4.959458827972412,-2.651181221008301,6.7226362228393555,4.613613128662109,8.519956588745117,9.917706489562988,43.77474594116211,59.6182861328125,84.42283630371094,6.494063854217529,8.01449203491211,13.16142749786377,5.317135334014893,10.533337593078613,9.235689163208008,9.585671424865723,21.115854263305664,28.103071212768555,6.869174003601074,4.570454120635986,2.9741146564483643,-6.079082012176514,2.9263906478881836,99.57946014404297,134.48638916015625,-24.558635711669922,11.147063255310059,24.73950958251953,13.55937671661377,16.422780990600586,13.853952407836914,60.25035095214844,33.665740966796875,36.659637451171875,32.24167251586914,26.879629135131836,23.40662956237793,52.577274322509766,-4.040474891662598,54.18,59.03,57.46,54.87,52.23,1.62,1.37,36.95,25.65,51.69,38.26,66.1,54.37,2.78,2.55,0.25,11.3,13.43,11.73,0.24,94.66,24.0,27.0,300.4,0.1,4.99,4.32,-0.85,-0.2,-1.23,-1.33,4.37,-0.62,5.78,1.45,3.32,4.17,0.08,0.27,3.0,3.0,2.0,8.0,42.0,63.0,73.0,5.35,7.14,4.76,8.49,11.0,7.0,5.0,10.0,30.0,2.0,2.0,0.0,0.0,0.0,102.0,127.0,-25.0,11.13,23.22,12.24,14.32,5.08,68.36,37.6,38.37,24.03,26.0,24.0,48.0,1.0
17,ANZE.KOPITAR,459.7297058105469,122.97484588623047,314.43023681640625,162.07411193847656,62.31385040283203,329.9040832519531,0.0,1446.2138671875,0.0,203.57553100585938,0.0,0.0,361.0384216308594,0.0,246.74510192871094,0.0,52.03997039794922,43.871490478515625,55.211204528808594,47.184017181396484,54.81650924682617,-2.3158202171325684,-0.958102285861969,22.144126892089844,28.601503372192383,41.63011169433594,46.95145034790039,53.55818176269531,46.21342849731445,5.229560375213623,11.342308044433594,-2.168299913406372,-3.215444803237915,2.238024950027466,-6.113035678863525,11.435585021972656,87.80558776855469,32.04936218261719,94.89282989501953,1322.686767578125,-0.28408223390579224,-4.899163246154785,-4.176598072052002,-6.723071098327637,-1.9336950778961182,-9.303360939025879,7.085906028747559,-6.930706977844238,-3.623708963394165,2.442209482192993,9.946654319763184,0.35471928119659424,-7.338578224182129,-6.164722442626953,-3.289726495742798,23.50984764099121,21.084026336669922,24.728914260864258,60.95744705200195,163.80242919921875,229.5693817138672,285.5784912109375,25.648588180541992,7.185107707977295,19.825864791870117,-2.0007667541503906,53.75098419189453,43.777015686035156,53.35236740112305,75.46566772460938,94.27936553955078,19.097848892211914,12.26450252532959,10.999031066894531,-1.4158756732940674,3.9704298973083496,1010.8980712890625,845.4536743164062,184.5146942138672,19.44934844970703,28.940649032592773,20.597484588623047,18.534080505371094,19.25642204284668,46.25843811035156,25.078393936157227,29.250137329101562,37.19093704223633,114.3245620727539,109.73161315917969,59.00602340698242,-2.708944320678711,45.41,45.84,45.13,45.47,44.27,2.36,2.83,27.76,32.8,38.6,46.94,51.66,61.95,2.2,2.77,-0.48,-5.03,-8.34,-10.29,-0.57,91.36,31.0,81.0,1320.57,0.03,-0.7,-1.8,-2.34,-0.18,0.26,0.23,0.66,1.36,0.25,2.04,0.12,2.45,0.05,0.23,22.0,27.0,11.0,60.0,156.0,227.0,298.0,20.68,14.1,9.69,9.11,66.0,58.0,57.0,59.0,86.0,15.0,24.0,0.0,0.0,9.0,1002.0,817.0,185.0,16.3,32.96,11.38,22.0,15.44,51.19,25.79,35.04,39.16,119.0,100.0,45.66,1.0
18,ARTEM.ANISIMOV,180.25608825683594,394.1440124511719,87.14592742919922,170.201171875,171.2602081298828,125.54670715332031,0.0,990.5391235351562,35.553611755371094,112.43605041503906,0.0,0.0,127.92027282714844,0.0,95.34966278076172,0.0,50.38608169555664,45.19279861450195,51.22602462768555,45.61525344848633,49.89617156982422,0.6789306998252869,-0.8152155876159668,23.217205047607422,29.52768325805664,39.07185363769531,40.37689208984375,51.83134460449219,53.10555648803711,2.2593400478363037,9.231703758239746,-2.138148307800293,-1.083014965057373,-4.461877346038818,-7.995756149291992,4.483355522155762,92.16221618652344,21.434711456298828,74.76117706298828,1045.03466796875,0.15965285897254944,-2.5726335048675537,-2.8666200637817383,-3.3040473461151123,1.8475723266601562,-6.162420272827148,2.2131717205047607,-3.154404401779175,-0.6559915542602539,2.0486438274383545,6.0945868492126465,1.083816647529602,-0.36689436435699463,-1.133651614189148,-1.4495337009429932,19.561033248901367,18.753461837768555,13.700998306274414,49.72013854980469,145.44790649414062,203.9188995361328,257.0654296875,18.9490909576416,8.747247695922852,12.327406883239746,4.487949371337891,28.10085678100586,38.02215576171875,41.698062896728516,49.29226303100586,76.25625610351562,11.771105766296387,11.985187530517578,4.867556095123291,0.3998970687389374,7.115818500518799,336.3731994628906,410.46392822265625,-62.64455032348633,15.144769668579102,29.770336151123047,17.66814613342285,13.441737174987793,11.699518203735352,56.299739837646484,28.51947593688965,33.515193939208984,29.075132369995117,81.8548812866211,88.18033599853516,54.71156311035156,0.17598558962345123,49.87,46.82,46.92,48.03,44.05,2.27,2.29,30.9,35.1,41.11,46.5,55.97,60.56,2.36,2.99,-0.01,-4.2,-5.39,-4.59,-0.64,93.48,30.0,78.0,1036.62,-0.03,-1.86,-2.37,-2.8,-0.2,-0.48,-0.45,-0.68,1.18,-0.45,1.93,-1.05,1.75,0.02,0.22,15.0,13.0,9.0,37.0,142.0,205.0,272.0,19.32,10.56,7.32,9.42,33.0,14.0,50.0,25.0,80.0,7.0,7.0,0.0,0.0,0.0,332.0,394.0,-62.0,13.29,27.02,13.15,16.49,9.08,61.27,34.31,35.55,30.14,82.0,102.0,55.43,1.0
19,ARTEMI.PANARIN,131.28358459472656,775.4033203125,115.0073013305664,178.36524963378906,195.91200256347656,102.04844665527344,0.0,912.94482421875,0.0,89.75053405761719,0.0,5.429187774658203,98.54950714111328,0.0,125.06463623046875,0.0,54.40467834472656,48.19456100463867,55.90751266479492,47.09657287597656,51.38985061645508,2.3468732833862305,-2.3654863834381104,22.00762367248535,30.923973083496094,37.64613723754883,43.902462005615234,53.46633529663086,52.21631622314453,-1.12715744972229,11.649946212768555,1.6571197509765625,2.607696771621704,-4.2261247634887695,-4.073476314544678,6.984399318695068,91.70304107666016,18.86945343017578,81.17532348632812,1231.0621337890625,5.711337089538574,-2.336421489715576,-1.1245735883712769,-3.8786556720733643,-0.01906462386250496,-7.895586013793945,-1.51031494140625,-6.648987293243408,0.8476876020431519,1.2827452421188354,7.345807075500488,2.6563045978546143,-3.855870485305786,-2.2209694385528564,-0.6421627998352051,23.77733039855957,23.504091262817383,15.401227951049805,65.28880310058594,196.8877410888672,278.80938720703125,350.2995300292969,30.02972412109375,11.21498966217041,15.644449234008789,1.0193928480148315,19.784526824951172,50.35197448730469,47.833126068115234,47.96113967895508,84.34899139404297,14.654024124145508,18.647544860839844,8.732154846191406,0.6498579382896423,9.547921180725098,-1.9806175231933594,26.511394500732422,-16.750690460205078,17.884510040283203,29.78121566772461,19.417682647705078,15.346480369567871,13.686116218566895,51.73739242553711,27.931373596191406,31.79493522644043,30.144956588745117,96.98001861572266,106.40735626220703,57.41140365600586,6.981874465942383,57.58,54.83,55.31,55.03,55.97,3.74,2.76,35.84,29.53,50.07,40.47,64.05,52.34,3.03,2.38,0.99,6.32,9.61,11.71,0.65,90.66,26.0,79.0,1263.45,0.63,4.3,6.36,9.25,0.45,0.7,0.07,3.73,-0.57,5.51,-0.85,6.86,-2.38,0.39,-0.06,28.0,44.0,15.0,87.0,191.0,257.0,359.0,18.09,14.66,10.89,7.04,17.0,56.0,31.0,14.0,43.0,11.0,21.0,1.0,1.0,10.0,1.0,3.0,-2.0,15.99,32.14,22.79,18.01,3.44,55.76,49.6,36.21,14.2,80.0,107.0,57.22,0.0
20,AUSTIN.CZARNIK,54.80341339111328,354.82781982421875,67.57778930664062,49.720703125,94.02619171142578,44.26508712768555,0.0,501.802490234375,156.63101196289062,45.296897888183594,0.0,0.0,65.80133056640625,0.0,71.79241180419922,0.0,44.564369201660156,51.517860412597656,49.5766716003418,47.58098220825195,53.73261642456055,-0.05154908075928688,-0.7568816542625427,25.225099563598633,31.006797790527344,41.73606872558594,39.42258071899414,51.320926666259766,52.398223876953125,2.7471890449523926,8.510258674621582,-0.3618364632129669,1.1062850952148438,0.6598430871963501,-4.335605144500732,1.506160855293274,96.02853393554688,20.516429901123047,41.1374626159668,537.5972900390625,-0.5105902552604675,-1.5848426818847656,1.7498892545700073,2.000261068344116,0.2925926446914673,-3.8273043632507324,-0.4718354046344757,-2.690699577331543,-5.373470783233643,-0.07144375145435333,2.4300427436828613,2.8399062156677246,-1.3841198682785034,-5.227694511413574,0.9032725691795349,7.807602882385254,7.562188148498535,9.566960334777832,17.770675659179688,65.00360107421875,93.08934783935547,126.02330017089844,11.712167739868164,12.553741455078125,10.645967483520508,6.326530933380127,17.615924835205078,16.70764923095703,18.672544479370117,35.93509292602539,46.669273376464844,7.516034126281738,6.06832218170166,3.20829701423645,-5.927579879760742,3.7851691246032715,28.48182487487793,37.71517562866211,-2.7766823768615723,11.80444049835205,25.76991844177246,13.149712562561035,14.510943412780762,16.505964279174805,56.62935256958008,30.73295021057129,35.8133430480957,30.64213752746582,43.35924530029297,42.33905029296875,48.62961959838867,-1.4965771436691284,50.08,52.35,55.3,55.12,53.24,2.52,2.51,29.93,27.24,45.4,36.7,61.79,50.32,2.43,2.14,0.01,2.69,8.7,11.47,0.3,90.77,25.0,54.0,526.87,-0.41,-0.57,3.99,3.65,0.01,-0.12,0.28,-0.93,-0.36,1.73,-2.25,2.02,-1.64,-0.11,-0.12,6.0,6.0,6.0,18.0,65.0,92.0,121.0,7.64,9.23,6.52,8.3,24.0,15.0,24.0,10.0,52.0,4.0,10.0,0.0,0.0,6.0,30.0,34.0,-4.0,9.76,20.16,12.7,18.31,10.66,58.33,32.21,36.21,31.58,50.0,42.0,45.65,0.0
21,AUSTON.MATTHEWS,246.23153686523438,380.63580322265625,332.50103759765625,190.58245849609375,187.3581085205078,294.7762145996094,0.0,1121.214599609375,73.48585510253906,140.8213653564453,0.0,0.0,87.12423706054688,0.0,120.40158081054688,0.0,57.04578399658203,56.88785934448242,56.40987777709961,57.72118377685547,64.34500885009766,-2.0429153442382812,1.8739131689071655,35.429203033447266,34.30314636230469,58.95024108886719,45.87845993041992,68.62120819091797,51.671791076660156,6.842806339263916,7.037214756011963,-1.8263134956359863,6.495770454406738,13.063366889953613,9.19290828704834,3.2561280727386475,96.09202575683594,23.259654998779297,68.7149658203125,1058.209228515625,-3.5228583812713623,1.5401698350906372,8.51358413696289,6.7464799880981445,-1.7460678815841675,-1.1259222030639648,2.7558507919311523,2.437354564666748,-8.103455543518066,8.62590503692627,4.651697158813477,11.98668098449707,-3.9038662910461426,-6.224010944366455,-2.9389283657073975,32.865901947021484,23.382200241088867,23.874780654907227,66.75792694091797,254.0716552734375,350.0074768066406,458.5588684082031,31.025089263916016,10.879341125488281,17.106063842773438,3.8226613998413086,33.71038818359375,52.47629165649414,51.141212463378906,39.30929946899414,76.79856872558594,18.020479202270508,18.59303855895996,3.6473021507263184,-9.695161819458008,8.094675064086914,483.7242431640625,449.42340087890625,45.246299743652344,16.124279022216797,33.599395751953125,18.809682846069336,19.36238670349121,14.54781436920166,51.31517028808594,42.12812042236328,33.91130065917969,25.087068557739258,81.75729370117188,88.16373443603516,56.67934799194336,-6.907762050628662,48.7,50.55,51.91,52.92,52.43,3.22,3.4,35.28,34.51,51.65,47.84,69.56,61.88,3.17,2.87,-0.17,0.77,3.8,7.68,0.29,90.16,20.0,68.0,1019.92,-0.75,0.67,2.23,1.45,0.12,0.15,0.9,2.22,1.55,3.38,1.15,3.29,1.84,0.35,0.23,37.0,23.0,13.0,73.0,251.0,359.0,447.0,31.19,14.74,10.31,8.69,60.0,67.0,57.0,28.0,105.0,6.0,14.0,0.0,0.0,8.0,475.0,436.0,39.0,15.0,30.15,18.58,19.1,9.47,52.85,38.76,32.74,28.5,95.0,97.0,50.52,1.0
